Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2542","Sugar (Raw Equivalent)","1998","1998","1000 tonnes","26572","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2542","Sugar (Raw Equivalent)","1999","1999","1000 tonnes","26909","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2542","Sugar (Raw Equivalent)","2000","2000","1000 tonnes","27123","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2542","Sugar (Raw Equivalent)","2001","2001","1000 tonnes","27839","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2542","Sugar (Raw Equivalent)","2002","2002","1000 tonnes","28014","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2542","Sugar (Raw Equivalent)","2003","2003","1000 tonnes","28070","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2542","Sugar (Raw Equivalent)","2004","2004","1000 tonnes","28720","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2542","Sugar (Raw Equivalent)","2005","2005","1000 tonnes","28699","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2542","Sugar (Raw Equivalent)","2006","2006","1000 tonnes","27700","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2542","Sugar (Raw Equivalent)","2007","2007","1000 tonnes","27625","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2542","Sugar (Raw Equivalent)","2008","2008","1000 tonnes","28074","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2542","Sugar (Raw Equivalent)","2009","2009","1000 tonnes","27901","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2542","Sugar (Raw Equivalent)","2010","2010","1000 tonnes","27317","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2542","Sugar (Raw Equivalent)","2011","2011","1000 tonnes","28047","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2542","Sugar (Raw Equivalent)","2012","2012","1000 tonnes","27831","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2542","Sugar (Raw Equivalent)","2013","2013","1000 tonnes","28102","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2543","Sweeteners, Other","1961","1961","1000 tonnes","582","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2543","Sweeteners, Other","1962","1962","1000 tonnes","614","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2543","Sweeteners, Other","1963","1963","1000 tonnes","652","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2543","Sweeteners, Other","1964","1964","1000 tonnes","695","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2543","Sweeteners, Other","1965","1965","1000 tonnes","726","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2543","Sweeteners, Other","1966","1966","1000 tonnes","787","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2543","Sweeteners, Other","1967","1967","1000 tonnes","859","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2543","Sweeteners, Other","1968","1968","1000 tonnes","923","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2543","Sweeteners, Other","1969","1969","1000 tonnes","936","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2543","Sweeteners, Other","1970","1970","1000 tonnes","1004","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2543","Sweeteners, Other","1971","1971","1000 tonnes","1084","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2543","Sweeteners, Other","1972","1972","1000 tonnes","1233","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2543","Sweeteners, Other","1973","1973","1000 tonnes","1367","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2543","Sweeteners, Other","1974","1974","1000 tonnes","1392","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2543","Sweeteners, Other","1975","1975","1000 tonnes","1447","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2543","Sweeteners, Other","1976","1976","1000 tonnes","1534","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2543","Sweeteners, Other","1977","1977","1000 tonnes","1499","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2543","Sweeteners, Other","1978","1978","1000 tonnes","1457","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2543","Sweeteners, Other","1979","1979","1000 tonnes","1581","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2543","Sweeteners, Other","1980","1980","1000 tonnes","1722","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2543","Sweeteners, Other","1981","1981","1000 tonnes","1615","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2543","Sweeteners, Other","1982","1982","1000 tonnes","1741","A","Aggregate, may include official, semi-official, estimated or calculated data"
